Date,Open,High,Low,Close,Adj Close,Volume
9/16/2014,50.389999,50.389999,50.389999,50.389999,43.49427,0
9/17/2014,50.459999,50.459999,50.459999,50.459999,43.554691,0
9/18/2014,50.689999,50.689999,50.689999,50.689999,43.753204,0
9/19/2014,50.610001,50.610001,50.610001,50.610001,43.684155,0
9/22/2014,50.130001,50.130001,50.130001,50.130001,43.26984,0
9/23/2014,49.599998,49.599998,49.599998,49.599998,43.006264,0
9/24/2014,49.98,49.98,49.98,49.98,43.335747,0
9/25/2014,49.189999,49.189999,49.189999,49.189999,42.650772,0
9/26/2014,49.610001,49.610001,49.610001,49.610001,43.014923,0
9/29/2014,49.5,49.5,49.5,49.5,42.919552,0
9/30/2014,49.290001,49.290001,49.290001,49.290001,42.737465,0
10/1/2014,48.619999,48.619999,48.619999,48.619999,42.156525,0
10/2/2014,48.669998,48.669998,48.669998,48.669998,42.199886,0
10/3/2014,49.200001,49.200001,49.200001,49.200001,42.659435,0
10/6/2014,49.09,49.09,49.09,49.09,42.564049,0
10/7/2014,48.34,48.34,48.34,48.34,41.913761,0
10/8/2014,49.169998,49.169998,49.169998,49.169998,42.633411,0
10/9/2014,48.130001,48.130001,48.130001,48.130001,41.73167,0
10/10/2014,47.52,47.52,47.52,47.52,41.202766,0
10/13/2014,46.77,46.77,46.77,46.77,40.552471,0
10/14/2014,46.91,46.91,46.91,46.91,40.673859,0
10/15/2014,46.639999,46.639999,46.639999,46.639999,40.439754,0
10/16/2014,46.759998,46.759998,46.759998,46.759998,40.5438,0
10/17/2014,47.290001,47.290001,47.290001,47.290001,41.003345,0
10/20/2014,47.740002,47.740002,47.740002,47.740002,41.393532,0
10/21/2014,48.689999,48.689999,48.689999,48.689999,42.217232,0
10/22/2014,48.290001,48.290001,48.290001,48.290001,41.870407,0
10/23/2014,48.91,48.91,48.91,48.91,42.407982,0
10/24/2014,49.220001,49.220001,49.220001,49.220001,42.676777,0
10/27/2014,49.150002,49.150002,49.150002,49.150002,42.616074,0
10/28/2014,49.810001,49.810001,49.810001,49.810001,43.188335,0
10/29/2014,49.720001,49.720001,49.720001,49.720001,43.11031,0
10/30/2014,50.029999,50.029999,50.029999,50.029999,43.379093,0
10/31/2014,50.639999,50.639999,50.639999,50.639999,43.908005,0
11/3/2014,50.639999,50.639999,50.639999,50.639999,43.908005,0
11/4/2014,50.459999,50.459999,50.459999,50.459999,43.751934,0
11/5/2014,50.720001,50.720001,50.720001,50.720001,43.977371,0
11/6/2014,50.950001,50.950001,50.950001,50.950001,44.1768,0
11/7/2014,50.98,50.98,50.98,50.98,44.202793,0
11/10/2014,51.150002,51.150002,51.150002,51.150002,44.350212,0
11/11/2014,51.18,51.18,51.18,51.18,44.376221,0
11/12/2014,51.200001,51.200001,51.200001,51.200001,44.393551,0
11/13/2014,51.169998,51.169998,51.169998,51.169998,44.367542,0
11/14/2014,51.189999,51.189999,51.189999,51.189999,44.384888,0
11/17/2014,51.18,51.18,51.18,51.18,44.376221,0
11/18/2014,51.459999,51.459999,51.459999,51.459999,44.618984,0
11/19/2014,51.34,51.34,51.34,51.34,44.51495,0
11/20/2014,51.490002,51.490002,51.490002,51.490002,44.645004,0
11/21/2014,51.759998,51.759998,51.759998,51.759998,44.879108,0
11/24/2014,51.959999,51.959999,51.959999,51.959999,45.052521,0
11/25/2014,51.919998,51.919998,51.919998,51.919998,45.017834,0
11/26/2014,52.07,52.07,52.07,52.07,45.147907,0
11/28/2014,51.869999,51.869999,51.869999,51.869999,44.974483,0
12/1/2014,51.43,51.43,51.43,51.43,44.592979,0
12/2/2014,51.77,51.77,51.77,51.77,44.887779,0
12/3/2014,52.02,52.02,52.02,52.02,45.104546,0
12/4/2014,51.950001,51.950001,51.950001,51.950001,45.04385,0
12/5/2014,52.060001,52.060001,52.060001,52.060001,45.139221,0
12/8/2014,51.66,51.66,51.66,51.66,44.792404,0
12/9/2014,51.73,51.73,51.73,51.73,44.853104,0
12/10/2014,50.849998,50.849998,50.849998,50.849998,44.090073,0
12/11/2014,51.09,51.09,51.09,51.09,44.29818,0
12/12/2014,50.299999,50.299999,50.299999,50.299999,43.613205,0
12/15/2014,49.950001,49.950001,49.950001,49.950001,43.309727,0
12/16/2014,49.57,49.57,49.57,49.57,42.98024,0
12/17/2014,50.639999,50.639999,50.639999,50.639999,43.908005,0
12/18/2014,51.799999,51.799999,51.799999,51.799999,44.913792,0
12/19/2014,51.759998,51.759998,51.759998,51.759998,44.879108,0
12/22/2014,51.970001,51.970001,51.970001,51.970001,45.300121,0
12/23/2014,52.060001,52.060001,52.060001,52.060001,45.378574,0
12/24/2014,52.080002,52.080002,52.080002,52.080002,45.396004,0
12/26/2014,52.27,52.27,52.27,52.27,45.561626,0
12/29/2014,52.349998,52.349998,52.349998,52.349998,45.631348,0
12/30/2014,52.099998,52.099998,52.099998,52.099998,45.413445,0
12/31/2014,51.599998,51.599998,51.599998,51.599998,44.977608,0
1/2/2015,51.57,51.57,51.57,51.57,44.951447,0
1/5/2015,50.66,50.66,50.66,50.66,44.158253,0
1/6/2015,50.169998,50.169998,50.169998,50.169998,43.731136,0
1/7/2015,50.77,50.77,50.77,50.77,44.254131,0
1/8/2015,51.66,51.66,51.66,51.66,45.029911,0
1/9/2015,51.240002,51.240002,51.240002,51.240002,44.663815,0
1/12/2015,50.849998,50.849998,50.849998,50.849998,44.323856,0
1/13/2015,50.75,50.75,50.75,50.75,44.236691,0
1/14/2015,50.470001,50.470001,50.470001,50.470001,43.992638,0
1/15/2015,49.950001,49.950001,49.950001,49.950001,43.539364,0
1/16/2015,50.639999,50.639999,50.639999,50.639999,44.14082,0
